임대종류,광역시도,시군구,도로명주소,단지명,세대수,주택유형,임대사업자,준공일자,건물형태,난방방식,승강기설치여부,주차수,형명,공급면적(전용),공급면적(공용),임대보증금,월임대료,전환보증금
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로97길 100,강일리버파크 11,346,아파트,SH공사,2015-10-29,복도식,개별난방,전체동 설치,244,29B-S,29.97,17.42,62320000,244000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,17A,17.97,13.65,58480000,205000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,17B,17.98,13.7,61920000,217000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,17C,17.73,13.49,35530000,112300,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,29A,29.99,22.29,88560000,281000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,29S,29.98,21.85,109440000,383000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,36A,36.22,26.59,110160000,431000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 101,강동 리엔파크 11단지,600,아파트,SH공사,2021-02-15,복도식,지역난방,전체동 설치,396,36B,36.79,27.57,71820000,227800,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 160,강동 리엔파크 14단지,353,아파트,SH공사,2021-02-10,계단식,지역난방,전체동 설치,698,17A,17.81,8.82,61200000,215000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 160,강동 리엔파크 14단지,353,아파트,SH공사,2021-02-10,계단식,지역난방,전체동 설치,698,29AS,29.84,13.96,75600000,296000,0
행복주택,서울특별시,강동구,서울특별시 강동구 고덕로98길 160,강동 리엔파크 14단지,353,아파트,SH공사,2021-02-10,계단식,지역난방,전체동 설치,698,36A,36.87,16.9,105840000,336000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상암로79길 88,롯데캐슬베네루체,97,아파트,SH공사,2019-12-30,계단식,지역난방,전체동 설치,2392,59A,59.98,23.4,133000000,522000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상암로79길 88,롯데캐슬베네루체,97,아파트,SH공사,2019-12-30,계단식,지역난방,전체동 설치,2392,59B,59.98,24.66,140000000,550000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상일로 55,고덕자이,7,아파트,SH공사,2021-01-07,혼합식,지역난방,전체동 설치,2425,48,48.6765,18.803,141600000,494000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상일로 55,고덕자이,7,아파트,SH공사,2021-01-07,혼합식,지역난방,전체동 설치,2425,59B,59.7084,24.5784,173600000,606000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상일로12길 95,푸르내(서울리츠1호),15,아파트,SH공사,2020-01-23,복도식,개별난방,전체동 설치,83,28,28.14,16.02,65860000,214000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상일로12길 95,푸르내(서울리츠1호),15,아파트,SH공사,2020-01-23,복도식,개별난방,전체동 설치,83,28S,28.01,16.09,54880000,178000,0
행복주택,서울특별시,강동구,서울특별시 강동구 상일로12길 95,푸르내(서울리츠1호),15,아파트,SH공사,2020-01-23,복도식,개별난방,전체동 설치,83,38,38.49,21.2,92340000,300000,0
행복주택,서울특별시,강동구,서울특별시 강동구 양재대로 1650,래미안 명일역 솔베뉴,156,아파트,SH공사,2019-06-24,계단식,개별난방,전체동 설치,2304,49A,49.66,19.88,103300000,370000,0
행복주택,서울특별시,강동구,서울특별시 강동구 양재대로 1650,래미안 명일역 솔베뉴,156,아파트,SH공사,2019-06-24,계단식,개별난방,전체동 설치,2304,49B,49.62,20.74,134400000,526000,0
행복주택,서울특별시,강동구,서울특별시 강동구 양재대로 1650,래미안 명일역 솔베뉴,156,아파트,SH공사,2019-06-24,계단식,개별난방,전체동 설치,2304,49C,49.68,20.21,134400000,526000,0
행복주택,서울특별시,강동구,서울특별시 강동구 양재대로 1650,래미안 명일역 솔베뉴,156,아파트,SH공사,2019-06-24,계단식,개별난방,전체동 설치,2304,59A,59.11,24.59,175200000,584000,0
행복주택,서울특별시,강동구,서울특별시 강동구 양재대로 1650,래미안 명일역 솔베뉴,156,아파트,SH공사,2019-06-24,계단식,개별난방,전체동 설치,2304,59B,59.25,24.85,171200000,599000,0
행복주택,서울특별시,강동구,서울특별시 강동구 올림픽로78길 30,힐데스하임천호,32,아파트,SH공사,2022-07-29,계단식,지역난방,전체동 설치,308,52,52.5268,16.7423,136000000,522000,0
행복주택,서울특별시,강동구,서울특별시 강동구 천중로 253,e편한세상강동에코포레(신동아3차),38,아파트,SH공사,2020-03-06,계단식,지역난방,전체동 설치,0,51,51.65,23.2,110960000,434000,0
행복주택,서울특별시,강동구,서울특별시 강동구 천중로 253,e편한세상강동에코포레(신동아3차),38,아파트,SH공사,2020-03-06,계단식,지역난방,전체동 설치,0,59C,59.99,23.86,0,0,0
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,29,29.4166,14.3983,21960000,89600,10980000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,29A,29.4166,14.3983,21960000,89600,6588000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,36A,36.7895,17.4467,23400000,95500,7020000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,36A1,36.7895,17.4467,29640000,121000,8892000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,36B,36.7854,17.4196,26520000,108200,7956000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,36B1,36.7854,17.4196,29640000,121000,8892000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,44A,44.9703,21.2035,34560000,141100,10368000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,45A,45.3244,21.0824,34920000,142500,10476000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,45B,45.3244,21.0824,38800000,158400,19400000
행복주택,부산광역시,서구,부산광역시 서구 옥천로173번길 61-7,아미4 행복주택,773,아파트,부산도시공사,2023-05-31,계단식,개별난방,전체동 설치,472,59A,59.956,27.4365,51600000,210700,1548000
행복주택,부산광역시,부산진구,부산광역시 부산진구 신천대로 156,오픈테스트 행복주택,5,아파트,부산도시공사,2023-10-12,계단식,개별난방,전체동 설치,10,59,59,10,10000000,100000,10000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,19A,19.3078,11.9135,24912000,103800,12000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,19A1,19.3078,11.7734,24912000,103800,12000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,25A,25.1886,15.2062,30124000,125500,15000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,29A,29.0646,17.3548,36432000,151800,18000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,32A,32.5086,19.0013,44880000,187000,22000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,32A1,32.4158,18.8288,40284000,167800,20000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,36A,36.4001,21.3273,49720000,207100,24000000
행복주택,부산광역시,동래구,부산광역시 동래구 반송로 164,동래 행복주택,395,아파트,부산도시공사,2019-10-06,계단식,개별난방,전체동 설치,188,36C,36.6935,21.4276,50120000,208800,25000000
행복주택,부산광역시,남구,부산광역시 남구 동명로 183,부산용호(행복주택),14,아파트,LH부산울산,2017-03-31,복도식,,미설치,7,16,16.44,11.873,17600000,103860,7000000
행복주택,부산광역시,남구,부산광역시 남구 동명로 183,부산용호(행복주택),14,아파트,LH부산울산,2017-03-31,복도식,,미설치,7,16,16.92,12.2197,17600000,103860,7000000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,26A,26.0041,11.9695,35340000,144300,17670000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,26A,26.0041,11.9843,35340000,144300,17670000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,26A1,26.0041,11.9695,35340000,144300,17670000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,26B,26.4111,12.0987,34200000,139600,17100000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,26B1,26.4111,12.0987,36100000,147400,18050000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,44,44.1405,19.5808,62800000,256400,31400000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로 18,용호행복주택,68,아파트,부산도시공사,2022-12-23,계단식,개별난방,전체동 설치,74,44_1,44.1405,19.5808,59660000,243600,29830000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로26번길 21-7,용호 행복주택,42,아파트,부산도시공사,2022-09-30,계단식,개별난방,전체동 설치,49,36A,36.8169,19.2746,34000000,138800,17000000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로26번길 21-7,용호 행복주택,42,아파트,부산도시공사,2022-09-30,계단식,개별난방,전체동 설치,49,36B,36.9848,18.9394,34000000,138800,17000000
행복주택,부산광역시,남구,부산광역시 남구 이기대공원로26번길 21-7,용호 행복주택,42,아파트,부산도시공사,2022-09-30,계단식,개별난방,전체동 설치,49,59,59.9888,30.2018,65200000,266200,32600000
행복주택,부산광역시,해운대구,부산광역시 해운대구 좌동로 166,부산좌동(창업지원) 행복주택,100,아파트,LH부산울산,2020-10-31,,지역난방,,71,21,21.95,12.5073,28440000,144360,16000000
행복주택,부산광역시,해운대구,부산광역시 해운대구 좌동로 166,부산좌동(창업지원) 행복주택,100,아파트,LH부산울산,2020-10-31,,지역난방,,71,44,44.98,25.63,57200000,288730,34000000
행복주택,부산광역시,강서구,부산광역시 강서구 공항로1309번길 83-22,부산강서 행복주택,40,아파트,LH부산울산,2020-06-30,복도식,,전체동 설치,25,16,16.8,8.1169,22400000,104530,7000000
행복주택,부산광역시,강서구,부산광역시 강서구 공항로1309번길 83-22,부산강서 행복주택,40,아파트,LH부산울산,2020-06-30,복도식,,전체동 설치,25,26,26.42,12.7648,34400000,160530,16000000
행복주택,부산광역시,강서구,부산광역시 강서구 공항로1309번길 83-22,부산강서 행복주택,40,아파트,LH부산울산,2020-06-30,복도식,,전체동 설치,25,36,36.63,17.6978,47200000,220260,22000000
행복주택,부산광역시,강서구,부산광역시 강서구 르노삼성대로 255,부산명지(행복주택),284,아파트,LH부산울산,2022-01-31,복도식,,,203,16,16.7,8.8753,17600000,82130,3000000
행복주택,부산광역시,강서구,부산광역시 강서구 르노삼성대로 255,부산명지(행복주택),284,아파트,LH부산울산,2022-01-31,복도식,,,203,26,26.75,14.2164,27200000,129200,11000000
행복주택,부산광역시,강서구,부산광역시 강서구 르노삼성대로 255,부산명지(행복주택),284,아파트,LH부산울산,2022-01-31,복도식,,,203,36,36.65,19.4779,38400000,182400,18000000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,26A/B,26.6009,19.4213,40680000,166100,20340000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,26C,26.6009,19.4213,33900000,138400,16950000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,26D,26.6009,19.4213,45200000,184570,22600000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,26OA,26.8246,20.112,38880000,158700,19440000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,26OB,26.4136,19.6289,38160000,155800,19080000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,36A,36.2246,25.7037,61600000,251500,30800000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,36B,36.2246,25.483,61600000,251500,30800000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,44A,44.9689,31.7188,76800000,31360,38400000
행복주택,부산광역시,연제구,부산광역시 연제구 중앙대로1038번길 40,시청앞 행복주택,1108,아파트,부산도시공사,2023-06-30,계단식,개별난방,전체동 설치,806,44B,44.1886,30.8989,75200000,307000,37600000
행복주택,부산광역시,연제구,부산광역시 연제구 진남로 607,부산연산2 행복주택,150,아파트,LH부산울산,2022-02-10,복도식,,전체동 설치,72,16,16.9,8.6796,24400000,108370,8000000
행복주택,부산광역시,연제구,부산광역시 연제구 진남로 607,부산연산2 행복주택,150,아파트,LH부산울산,2022-02-10,복도식,,전체동 설치,72,26,26.87,13.8001,40000000,174110,17000000
행복주택,부산광역시,연제구,부산광역시 연제구 진남로 607,부산연산2 행복주택,150,아파트,LH부산울산,2022-02-10,복도식,,전체동 설치,72,44,44.93,23.0756,68400000,296700,30000000
행복주택,부산광역시,사상구,부산광역시 사상구 덕상로 117,부산모라(행복주택),390,아파트,LH부산울산,2020-02-28,복도식,,,113,16,16.8,8.8906,19200000,96000,6000000
행복주택,부산광역시,사상구,부산광역시 사상구 덕상로 117,부산모라(행복주택),390,아파트,LH부산울산,2020-02-28,복도식,,,113,26,26.57,14.061,30800000,148000,15000000
행복주택,부산광역시,사상구,부산광역시 사상구 덕상로 117,부산모라(행복주택),390,아파트,LH부산울산,2020-02-28,복도식,,,113,44,44.69,23.6502,52000000,246000,25000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43,부산 기장A-2BL 행복주택(신혼희망타운),242,아파트,LH부산울산,2022-06-15,복도식,,전체동 설치,0,55,55.99,22.029,52400000,216150,25000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43,부산 기장A-2BL 행복주택(신혼희망타운),242,아파트,LH부산울산,2022-06-15,복도식,,전체동 설치,0,59,59.99,23.6028,56400000,232650,27000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43-1,부산청강 행복주택,130,아파트,LH부산울산,2021-12-31,복도식,,,0,16,16.96,9.7161,16000000,66000,1000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43-1,부산청강 행복주택,130,아파트,LH부산울산,2021-12-31,복도식,,,0,26,26.92,15.422,24800000,102300,8000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43-1,부산청강 행복주택,130,아파트,LH부산울산,2021-12-31,복도식,,,0,26,26.93,15.4277,25200000,103950,8000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43-1,부산청강 행복주택,130,아파트,LH부산울산,2021-12-31,복도식,,,0,36,36.99,21.1909,34400000,141900,16000000
행복주택,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 43-1,부산청강 행복주택,130,아파트,LH부산울산,2021-12-31,복도식,,,0,44,44.61,25.5563,41200000,169950,20000000
행복주택,부산광역시,기장군,부산광역시 기장군 일광읍 해빛1로 61,일광 행복주택,960,아파트,부산도시공사,2023-03-01,계단식,개별난방,전체동 설치,798,19,19.5932,9.086,25200000,102900,12600000
행복주택,부산광역시,기장군,부산광역시 기장군 일광읍 해빛1로 61,일광 행복주택,960,아파트,부산도시공사,2023-03-01,계단식,개별난방,전체동 설치,798,29A,29.5489,13.1238,37440000,152800,18720000
행복주택,부산광역시,기장군,부산광역시 기장군 일광읍 해빛1로 61,일광 행복주택,960,아파트,부산도시공사,2023-03-01,계단식,개별난방,전체동 설치,798,29B,29.5489,13.1238,39520000,161300,19760000
행복주택,부산광역시,기장군,부산광역시 기장군 일광읍 해빛1로 61,일광 행복주택,960,아파트,부산도시공사,2023-03-01,계단식,개별난방,전체동 설치,798,36,36.9256,16.0496,48640000,198600,24320000
행복주택,부산광역시,기장군,부산광역시 기장군 일광읍 해빛1로 61,일광 행복주택,960,아파트,부산도시공사,2023-03-01,계단식,개별난방,전체동 설치,798,44,44.7638,18.995,59280000,242000,29640000
행복주택,부산광역시,기장군,부산광역시 기장군 일광읍 해빛1로 61,일광 행복주택,960,아파트,부산도시공사,2023-03-01,계단식,개별난방,전체동 설치,798,59,59.8049,25.1846,83200000,339700,41600000
행복주택,부산광역시,기장군,부산광역시 기장군 정관읍 정관1로 51,부산정관 행복주택(A-4BL),856,아파트,LH부산울산,2019-01-31,복도식,지역난방,전체동 설치,600,16,16.78,8.3675,14086000,81770,3000000
행복주택,부산광역시,기장군,부산광역시 기장군 정관읍 정관1로 51,부산정관 행복주택(A-4BL),856,아파트,LH부산울산,2019-01-31,복도식,지역난방,전체동 설치,600,26,26.75,13.3391,22242000,129740,12000000
행복주택,부산광역시,기장군,부산광역시 기장군 정관읍 정관1로 51,부산정관 행복주택(A-4BL),856,아파트,LH부산울산,2019-01-31,복도식,지역난방,전체동 설치,600,26,26.78,13.3541,22242000,129740,12000000
행복주택,부산광역시,기장군,부산광역시 기장군 정관읍 정관1로 51,부산정관 행복주택(A-4BL),856,아파트,LH부산울산,2019-01-31,복도식,지역난방,전체동 설치,600,36,36.48,18.1911,29656000,172270,19000000
행복주택,대구광역시,동구,대구광역시 동구 동대구로 469,동대구벤처(창업지원) 행복주택,100,아파트,LH대구경북,2021-08-31,,,,0,21,21.6,15.7951,29200000,158160,18000000
행복주택,대구광역시,동구,대구광역시 동구 동대구로 469,동대구벤처(창업지원) 행복주택,100,아파트,LH대구경북,2021-08-31,,,,0,21,21.9,16.0145,29200000,158160,18000000
행복주택,대구광역시,동구,대구광역시 동구 동대구로 469,동대구벤처(창업지원) 행복주택,100,아파트,LH대구경북,2021-08-31,,,,0,44,44.56,32.5849,58400000,316330,37000000
행복주택,대구광역시,동구,대구광역시 동구 동대구로 469,동대구벤처(창업지원) 행복주택,100,아파트,LH대구경북,2021-08-31,,,,0,44,44.81,32.7677,58400000,316330,37000000
행복주택,대구광역시,동구,대구광역시 동구 메디밸리로 18,대구신서혁신 LH천년나무10단지(A-3),1088,아파트,LH대구경북,2016-11-30,복도식,지역난방,,773,21,21.56,12.7733,20800000,112660,10000000
행복주택,대구광역시,동구,대구광역시 동구 메디밸리로 18,대구신서혁신 LH천년나무10단지(A-3),1088,아파트,LH대구경북,2016-11-30,복도식,지역난방,,773,26,26.62,15.7711,24800000,134330,14000000
행복주택,대구광역시,동구,대구광역시 동구 메디밸리로 18,대구신서혁신 LH천년나무10단지(A-3),1088,아파트,LH대구경북,2016-11-30,복도식,지역난방,,773,36,36.74,21.7668,34000000,184160,22000000
행복주택,대구광역시,서구,대구광역시 서구 달서천로61안길 9,대구비산 행복주택,40,아파트,LH대구경북,2019-10-31,복도식,개별가스난방,,0,16,16.62,11.0466,15880000,105860,9000000
행복주택,대구광역시,서구,대구광역시 서구 달서천로61안길 9,대구비산 행복주택,40,아파트,LH대구경북,2019-10-31,복도식,개별가스난방,,0,26,26.72,16.3182,23200000,154660,18000000
행복주택,대구광역시,서구,대구광역시 서구 달서천로61안길 9,대구비산 행복주택,40,아파트,LH대구경북,2019-10-31,복도식,개별가스난방,,0,36,36.63,21.9954,31800000,212000,25000000
행복주택,대구광역시,남구,대구광역시 남구 대봉로 12,앞산 영무예다음,30,아파트,LH대구경북,2022-01-31,,,,0,39,39.8748,23.2302,81600000,306000,36000000
행복주택,대구광역시,북구,대구광역시 북구 도남길 96,대구도남 A1블록,562,아파트,LH대구경북,2022-07-15,,,,0,21,21.02,12.0857,22120000,110600,8000000
행복주택,대구광역시,북구,대구광역시 북구 도남길 96,대구도남 A1블록,562,아파트,LH대구경북,2022-07-15,,,,0,26,26.11,15.0123,27520000,137600,13000000
행복주택,대구광역시,북구,대구광역시 북구 도남길 96,대구도남 A1블록,562,아파트,LH대구경북,2022-07-15,,,,0,44,44.23,25.4307,46640000,233200,23000000
행복주택,대구광역시,북구,대구광역시 북구 도남중앙로22길 10,대구도남 A2블록,400,아파트,LH대구경북,2022-11-15,,,,0,16,16.38,8.0672,17200000,86000,4000000
행복주택,대구광역시,북구,대구광역시 북구 도남중앙로22길 10,대구도남 A2블록,400,아파트,LH대구경북,2022-11-15,,,,0,26,26.3,12.9528,26400000,132000,12000000
행복주택,대구광역시,북구,대구광역시 북구 도남중앙로22길 10,대구도남 A2블록,400,아파트,LH대구경북,2022-11-15,,,,0,44,44.4,21.8672,45600000,228000,23000000
행복주택,대구광역시,북구,대구광역시 북구 동화천로 280,대구연경 LH천년나무 1단지,600,아파트,LH대구경북,2018-11-01,,개별가스난방,,425,16,16.66,8.2533,16240000,81200,4000000
행복주택,대구광역시,북구,대구광역시 북구 동화천로 280,대구연경 LH천년나무 1단지,600,아파트,LH대구경북,2018-11-01,,개별가스난방,,425,26,26.62,13.1875,25440000,127200,13000000
행복주택,대구광역시,북구,대구광역시 북구 동화천로 280,대구연경 LH천년나무 1단지,600,아파트,LH대구경북,2018-11-01,,개별가스난방,,425,26,26.73,13.242,25440000,127200,13000000
행복주택,대구광역시,북구,대구광역시 북구 동화천로 280,대구연경 LH천년나무 1단지,600,아파트,LH대구경북,2018-11-01,,개별가스난방,,425,26,26.82,13.2866,25440000,127200,13000000
행복주택,대구광역시,북구,대구광역시 북구 동화천로 280,대구연경 LH천년나무 1단지,600,아파트,LH대구경북,2018-11-01,,개별가스난방,,425,36,36.57,18.1168,34960000,174800,20000000
행복주택,대구광역시,북구,대구광역시 북구 동화천로 280,대구연경 LH천년나무 1단지,600,아파트,LH대구경북,2018-11-01,,개별가스난방,,425,36,36.71,18.1861,34960000,174800,20000000
행복주택,대구광역시,북구,대구광역시 북구 복현로36길 6,대구복현 행복주택,197,아파트,LH대구경북,2020-12-03,복도식,,,0,16,16.74,9.0446,19520000,97600,6000000
행복주택,대구광역시,북구,대구광역시 북구 복현로36길 6,대구복현 행복주택,197,아파트,LH대구경북,2020-12-03,복도식,,,0,24,24.98,13.4967,29120000,145600,14000000
행복주택,대구광역시,북구,대구광역시 북구 복현로36길 6,대구복현 행복주택,197,아파트,LH대구경북,2020-12-03,복도식,,,0,26,26.85,14.507,30680000,153400,15000000
행복주택,대구광역시,북구,대구광역시 북구 복현로36길 6,대구복현 행복주택,197,아파트,LH대구경북,2020-12-03,복도식,,,0,44,44.34,23.9569,50800000,254000,26000000
행복주택,대구광역시,북구,대구광역시 북구 칠곡중앙대로 434,대구읍내 행복주택,252,아파트,LH대구경북,2021-07-25,복도식,,,0,16,16.98,9.5928,20720000,103600,18000000
행복주택,대구광역시,북구,대구광역시 북구 칠곡중앙대로 434,대구읍내 행복주택,252,아파트,LH대구경북,2021-07-25,복도식,,,0,26,26.88,15.1857,32160000,161200,19000000
행복주택,대구광역시,북구,대구광역시 북구 칠곡중앙대로 434,대구읍내 행복주택,252,아파트,LH대구경북,2021-07-25,복도식,,,0,36,36.81,20.7957,44000000,221100,26000000
행복주택,대구광역시,달서구,대구광역시 달서구 갈밭로 33,대구대곡LH천년나무1단지,408,아파트,LH대구경북,2018-11-30,복도식,지역난방,,0,21,21.71,12.6503,21280000,106400,7000000
행복주택,대구광역시,달서구,대구광역시 달서구 갈밭로 33,대구대곡LH천년나무1단지,408,아파트,LH대구경북,2018-11-30,복도식,지역난방,,0,21,21.8,12.7027,20960000,104800,7000000
행복주택,대구광역시,달서구,대구광역시 달서구 갈밭로 33,대구대곡LH천년나무1단지,408,아파트,LH대구경북,2018-11-30,복도식,지역난방,,0,25,25.13,14.6431,24160000,120800,10000000
행복주택,대구광역시,달서구,대구광역시 달서구 갈밭로 33,대구대곡LH천년나무1단지,408,아파트,LH대구경북,2018-11-30,복도식,지역난방,,0,36,36.49,21.2626,35080000,175400,18000000
행복주택,대구광역시,달성군,대구광역시 달성군 현풍읍 테크노북로4길 27,대구테크노폴리스 LH천년나무3단지,1020,아파트,LH대구경북,2017-02-28,,,,0,21,21.86,12.8828,16560000,82800,3000000
행복주택,대구광역시,달성군,대구광역시 달성군 현풍읍 테크노북로4길 27,대구테크노폴리스 LH천년나무3단지,1020,아파트,LH대구경북,2017-02-28,,,,0,36,36.92,21.7582,27400000,137000,13000000
행복주택,인천광역시,중구,인천광역시 중구 두미포로 140,인천영종 A-49BL 행복주택,450,아파트,LH인천,2020-01-08,,,전체동 설치,0,22,22.35,11.5642,22000000,111830,10000000
행복주택,인천광역시,중구,인천광역시 중구 두미포로 140,인천영종 A-49BL 행복주택,450,아파트,LH인천,2020-01-08,,,전체동 설치,0,26,26.29,13.6029,25600000,130130,14000000
행복주택,인천광역시,중구,인천광역시 중구 두미포로 140,인천영종 A-49BL 행복주택,450,아파트,LH인천,2020-01-08,,,전체동 설치,0,36,36.47,18.8702,35200000,178930,21000000
행복주택,인천광역시,중구,인천광역시 중구 영종대로252번길 12,인천영종 A2 행복주택,990,아파트,LH인천,2018-09-19,,,,0,16,16.57,9.1844,18400000,93530,6000000
